"id";"created_at";"respuesta";"updated_at";"question_id";"user_id"
"278";"2025-05-06 21:08:22,099189";"Femenino";"2025-05-06 21:08:22,099189";"2";"1"
"279";"2025-05-06 21:08:22,302343";"Ingeniería Electrónica";"2025-05-06 21:08:22,302343";"3";"1"
"280";"2025-05-06 21:08:23,840908";"22";"2025-05-06 21:08:23,840908";"1";"1"
"281";"2025-05-06 21:08:24,046491";"Femenino";"2025-05-06 21:08:24,046491";"2";"1"
"282";"2025-05-06 21:08:24,251608";"Derecho";"2025-05-06 21:08:24,251608";"3";"1"
"283";"2025-05-06 21:08:25,765046";"20";"2025-05-06 21:08:25,765046";"1";"1"
"284";"2025-05-06 21:08:25,972067";"Masculino";"2025-05-06 21:08:25,972067";"2";"1"
"285";"2025-05-06 21:08:26,178153";"Medicina";"2025-05-06 21:08:26,178153";"3";"1"
"286";"2025-05-06 21:08:27,696989";"26";"2025-05-06 21:08:27,696989";"1";"1"
"287";"2025-05-06 21:08:27,897135";"Femenino";"2025-05-06 21:08:27,897135";"2";"1"
"288";"2025-05-06 21:08:28,102048";"Comunicación Social";"2025-05-06 21:08:28,102048";"3";"1"
"289";"2025-05-06 21:08:29,626977";"26";"2025-05-06 21:08:29,626977";"1";"1"
"290";"2025-05-06 21:08:29,843779";"Masculino";"2025-05-06 21:08:29,843779";"2";"1"
"291";"2025-05-06 21:08:30,056573";"Ingeniería Industrial";"2025-05-06 21:08:30,056573";"3";"1"
"292";"2025-05-06 21:08:31,576926";"25";"2025-05-06 21:08:31,576926";"1";"1"
"293";"2025-05-06 21:08:31,790896";"Masculino";"2025-05-06 21:08:31,790896";"2";"1"
"294";"2025-05-06 21:08:31,992054";"Contaduría Pública";"2025-05-06 21:08:31,992054";"3";"1"
"295";"2025-05-06 21:08:33,505145";"19";"2025-05-06 21:08:33,505145";"1";"1"
"296";"2025-05-06 21:08:33,709164";"Masculino";"2025-05-06 21:08:33,709164";"2";"1"
"297";"2025-05-06 21:08:33,915271";"Administración de Empresas";"2025-05-06 21:08:33,915271";"3";"1"
"298";"2025-05-06 21:08:35,420684";"24";"2025-05-06 21:08:35,420684";"1";"1"
"299";"2025-05-06 21:08:35,622927";"Femenino";"2025-05-06 21:08:35,622927";"2";"1"
"300";"2025-05-06 21:08:35,828816";"Ingeniería Electrónica";"2025-05-06 21:08:35,828816";"3";"1"
"301";"2025-05-06 21:08:37,333428";"23";"2025-05-06 21:08:37,333428";"1";"1"
"302";"2025-05-06 21:08:37,531881";"Masculino";"2025-05-06 21:08:37,531881";"2";"1"
"303";"2025-05-06 21:08:37,736313";"Psicología";"2025-05-06 21:08:37,736313";"3";"1"
"304";"2025-05-06 21:08:39,241096";"24";"2025-05-06 21:08:39,241096";"1";"1"
"305";"2025-05-06 21:08:39,441781";"Masculino";"2025-05-06 21:08:39,441781";"2";"1"
"306";"2025-05-06 21:08:39,645200";"Ingeniería Industrial";"2025-05-06 21:08:39,645200";"3";"1"
"307";"2025-05-06 21:08:41,209113";"24";"2025-05-06 21:08:41,209113";"1";"1"
"308";"2025-05-06 21:08:41,408050";"No binario";"2025-05-06 21:08:41,408050";"2";"1"
"309";"2025-05-06 21:08:41,616891";"Derecho";"2025-05-06 21:08:41,616891";"3";"1"
"310";"2025-05-06 21:08:43,130316";"22";"2025-05-06 21:08:43,130316";"1";"1"
"311";"2025-05-06 21:08:43,332053";"Prefiero no decirlo";"2025-05-06 21:08:43,333058";"2";"1"
"312";"2025-05-06 21:08:43,537837";"Ingeniería Electrónica";"2025-05-06 21:08:43,537837";"3";"1"
"313";"2025-05-06 21:08:45,060963";"26";"2025-05-06 21:08:45,060963";"1";"1"
"314";"2025-05-06 21:08:45,268761";"Masculino";"2025-05-06 21:08:45,268761";"2";"1"
"315";"2025-05-06 21:08:45,472174";"Ingeniería Electrónica";"2025-05-06 21:08:45,472174";"3";"1"
"316";"2025-05-06 21:08:46,993674";"25";"2025-05-06 21:08:46,993674";"1";"1"
"317";"2025-05-06 21:08:47,196060";"Masculino";"2025-05-06 21:08:47,196060";"2";"1"
"318";"2025-05-06 21:08:47,394381";"Comunicación Social";"2025-05-06 21:08:47,394381";"3";"1"
"319";"2025-05-06 21:08:48,896942";"24";"2025-05-06 21:08:48,896942";"1";"1"
"320";"2025-05-06 21:08:49,102731";"Femenino";"2025-05-06 21:08:49,102731";"2";"1"
"321";"2025-05-06 21:08:49,312504";"Administración de Empresas";"2025-05-06 21:08:49,312504";"3";"1"
"322";"2025-05-06 21:08:50,831223";"24";"2025-05-06 21:08:50,831223";"1";"1"
"323";"2025-05-06 21:08:51,059944";"Masculino";"2025-05-06 21:08:51,059944";"2";"1"
"324";"2025-05-06 21:08:51,263973";"Diseño Gráfico";"2025-05-06 21:08:51,263973";"3";"1"
"325";"2025-05-06 21:08:52,775212";"25";"2025-05-06 21:08:52,775212";"1";"1"
"326";"2025-05-06 21:08:52,975620";"No binario";"2025-05-06 21:08:52,975620";"2";"1"
"327";"2025-05-06 21:08:53,182089";"Administración de Empresas";"2025-05-06 21:08:53,182089";"3";"1"
"328";"2025-05-06 21:08:54,711548";"21";"2025-05-06 21:08:54,711548";"1";"1"
"329";"2025-05-06 21:08:54,915314";"Masculino";"2025-05-06 21:08:54,915314";"2";"1"
"330";"2025-05-06 21:08:55,132438";"Ingeniería Industrial";"2025-05-06 21:08:55,132438";"3";"1"
"331";"2025-05-06 21:08:56,648463";"25";"2025-05-06 21:08:56,648463";"1";"1"
"332";"2025-05-06 21:08:56,851388";"Femenino";"2025-05-06 21:08:56,851388";"2";"1"
"333";"2025-05-06 21:08:57,054889";"Comunicación Social";"2025-05-06 21:08:57,054889";"3";"1"
"334";"2025-05-06 21:08:58,554276";"25";"2025-05-06 21:08:58,554276";"1";"1"
"335";"2025-05-06 21:08:58,762608";"Femenino";"2025-05-06 21:08:58,762608";"2";"1"
"336";"2025-05-06 21:08:58,961475";"Comunicación Social";"2025-05-06 21:08:58,961475";"3";"1"
"337";"2025-05-06 21:09:00,477964";"26";"2025-05-06 21:09:00,477964";"1";"1"
"338";"2025-05-06 21:09:00,683431";"Masculino";"2025-05-06 21:09:00,683431";"2";"1"
"339";"2025-05-06 21:09:00,901846";"Diseño Gráfico";"2025-05-06 21:09:00,901846";"3";"1"
"340";"2025-05-06 21:09:02,424910";"22";"2025-05-06 21:09:02,424910";"1";"1"
"341";"2025-05-06 21:09:02,630337";"Masculino";"2025-05-06 21:09:02,630337";"2";"1"
"342";"2025-05-06 21:09:02,835159";"Administración de Empresas";"2025-05-06 21:09:02,835159";"3";"1"
"343";"2025-05-06 21:09:04,351616";"22";"2025-05-06 21:09:04,351616";"1";"1"
"344";"2025-05-06 21:09:04,553481";"Femenino";"2025-05-06 21:09:04,553481";"2";"1"
"345";"2025-05-06 21:09:04,756852";"Comunicación Social";"2025-05-06 21:09:04,756852";"3";"1"
"346";"2025-05-06 21:09:06,294802";"21";"2025-05-06 21:09:06,294802";"1";"1"
"347";"2025-05-06 21:09:06,503275";"Femenino";"2025-05-06 21:09:06,503275";"2";"1"
"348";"2025-05-06 21:09:06,712643";"Medicina";"2025-05-06 21:09:06,712643";"3";"1"
"349";"2025-05-06 21:09:08,218214";"20";"2025-05-06 21:09:08,218214";"1";"1"
"350";"2025-05-06 21:09:08,424727";"Masculino";"2025-05-06 21:09:08,424727";"2";"1"
"351";"2025-05-06 21:09:08,631396";"Ingeniería Electrónica";"2025-05-06 21:09:08,631396";"3";"1"
"352";"2025-05-06 21:09:10,137208";"22";"2025-05-06 21:09:10,137208";"1";"1"
"353";"2025-05-06 21:09:10,337943";"Femenino";"2025-05-06 21:09:10,337943";"2";"1"
"354";"2025-05-06 21:09:10,542037";"Ingeniería Industrial";"2025-05-06 21:09:10,542037";"3";"1"
"355";"2025-05-06 21:09:12,054964";"25";"2025-05-06 21:09:12,054964";"1";"1"
"356";"2025-05-06 21:09:12,255054";"Masculino";"2025-05-06 21:09:12,255054";"2";"1"
"357";"2025-05-06 21:09:12,463868";"Contaduría Pública";"2025-05-06 21:09:12,463868";"3";"1"
"358";"2025-05-06 21:09:13,978122";"25";"2025-05-06 21:09:13,978122";"1";"1"
"359";"2025-05-06 21:09:14,178767";"Prefiero no decirlo";"2025-05-06 21:09:14,178767";"2";"1"
"360";"2025-05-06 21:09:14,383797";"Psicología";"2025-05-06 21:09:14,383797";"3";"1"
"361";"2025-05-06 21:09:15,903131";"22";"2025-05-06 21:09:15,903131";"1";"1"
"362";"2025-05-06 21:09:16,103770";"Femenino";"2025-05-06 21:09:16,103770";"2";"1"
"363";"2025-05-06 21:09:16,303312";"Contaduría Pública";"2025-05-06 21:09:16,303312";"3";"1"
"364";"2025-05-06 21:09:17,850570";"24";"2025-05-06 21:09:17,850570";"1";"1"
"365";"2025-05-06 21:09:18,053083";"Masculino";"2025-05-06 21:09:18,053083";"2";"1"
"366";"2025-05-06 21:09:18,262503";"Medicina";"2025-05-06 21:09:18,262503";"3";"1"
"367";"2025-05-06 21:09:19,797913";"26";"2025-05-06 21:09:19,797913";"1";"1"
"368";"2025-05-06 21:09:20,003263";"Masculino";"2025-05-06 21:09:20,003263";"2";"1"
"369";"2025-05-06 21:09:20,208088";"Diseño Gráfico";"2025-05-06 21:09:20,208088";"3";"1"
"370";"2025-05-06 21:09:21,744859";"23";"2025-05-06 21:09:21,744859";"1";"1"
"371";"2025-05-06 21:09:21,947488";"Masculino";"2025-05-06 21:09:21,947488";"2";"1"
"372";"2025-05-06 21:09:22,149933";"Diseño Gráfico";"2025-05-06 21:09:22,149933";"3";"1"
"373";"2025-05-06 21:09:23,660970";"19";"2025-05-06 21:09:23,660970";"1";"1"
"374";"2025-05-06 21:09:23,863918";"Masculino";"2025-05-06 21:09:23,863918";"2";"1"
"375";"2025-05-06 21:09:24,066957";"Administración de Empresas";"2025-05-06 21:09:24,066957";"3";"1"
"376";"2025-05-06 21:09:25,589307";"26";"2025-05-06 21:09:25,589307";"1";"1"
"377";"2025-05-06 21:09:25,802192";"Masculino";"2025-05-06 21:09:25,802192";"2";"1"
"378";"2025-05-06 21:09:26,004987";"Psicología";"2025-05-06 21:09:26,004987";"3";"1"
"379";"2025-05-06 21:09:27,526493";"20";"2025-05-06 21:09:27,526493";"1";"1"
"380";"2025-05-06 21:09:27,723727";"Masculino";"2025-05-06 21:09:27,723727";"2";"1"
"381";"2025-05-06 21:09:27,931719";"Ingeniería Industrial";"2025-05-06 21:09:27,931719";"3";"1"
"382";"2025-05-06 21:09:29,453297";"24";"2025-05-06 21:09:29,453297";"1";"1"
"383";"2025-05-06 21:09:29,657923";"Femenino";"2025-05-06 21:09:29,657923";"2";"1"
"384";"2025-05-06 21:09:29,862375";"Ingeniería de Sistemas";"2025-05-06 21:09:29,862375";"3";"1"
"385";"2025-05-06 21:09:31,406481";"21";"2025-05-06 21:09:31,406481";"1";"1"
"386";"2025-05-06 21:09:31,611470";"Femenino";"2025-05-06 21:09:31,611470";"2";"1"
"387";"2025-05-06 21:09:31,822927";"Administración de Empresas";"2025-05-06 21:09:31,822927";"3";"1"
"388";"2025-05-06 21:09:33,349644";"22";"2025-05-06 21:09:33,349644";"1";"1"
"389";"2025-05-06 21:09:33,553076";"Masculino";"2025-05-06 21:09:33,553076";"2";"1"
"390";"2025-05-06 21:09:33,755408";"Psicología";"2025-05-06 21:09:33,755408";"3";"1"
"391";"2025-05-06 21:09:35,264104";"22";"2025-05-06 21:09:35,264104";"1";"1"
"392";"2025-05-06 21:09:35,468147";"Femenino";"2025-05-06 21:09:35,468147";"2";"1"
"393";"2025-05-06 21:09:35,668423";"Psicología";"2025-05-06 21:09:35,668423";"3";"1"
"394";"2025-05-06 21:09:37,172953";"21";"2025-05-06 21:09:37,172953";"1";"1"
"395";"2025-05-06 21:09:37,373688";"Femenino";"2025-05-06 21:09:37,373688";"2";"1"
"396";"2025-05-06 21:09:37,570705";"Diseño Gráfico";"2025-05-06 21:09:37,570705";"3";"1"
"397";"2025-05-06 21:09:39,091950";"21";"2025-05-06 21:09:39,091950";"1";"1"
"398";"2025-05-06 21:09:39,293634";"Masculino";"2025-05-06 21:09:39,293634";"2";"1"
"399";"2025-05-06 21:09:39,499141";"Ingeniería Electrónica";"2025-05-06 21:09:39,499141";"3";"1"
"400";"2025-05-06 21:09:41,022176";"18";"2025-05-06 21:09:41,022176";"1";"1"
"401";"2025-05-06 21:09:41,228616";"Femenino";"2025-05-06 21:09:41,228616";"2";"1"
"402";"2025-05-06 21:09:41,433153";"Administración de Empresas";"2025-05-06 21:09:41,433153";"3";"1"
"403";"2025-05-06 21:09:42,932092";"19";"2025-05-06 21:09:42,932092";"1";"1"
"404";"2025-05-06 21:09:43,142062";"Femenino";"2025-05-06 21:09:43,142062";"2";"1"
"405";"2025-05-06 21:09:43,338157";"Administración de Empresas";"2025-05-06 21:09:43,338157";"3";"1"
"406";"2025-05-06 21:09:44,880089";"21";"2025-05-06 21:09:44,880089";"1";"1"
"407";"2025-05-06 21:09:45,089203";"Masculino";"2025-05-06 21:09:45,089203";"2";"1"
"408";"2025-05-06 21:09:45,308220";"Diseño Gráfico";"2025-05-06 21:09:45,308220";"3";"1"
"409";"2025-05-06 21:09:46,870845";"18";"2025-05-06 21:09:46,870845";"1";"1"
"410";"2025-05-06 21:09:47,281119";"Prefiero no decirlo";"2025-05-06 21:09:47,281119";"2";"1"
"411";"2025-05-06 21:09:47,517869";"Psicología";"2025-05-06 21:09:47,517869";"3";"1"
"412";"2025-05-06 21:09:49,110012";"22";"2025-05-06 21:09:49,110012";"1";"1"
"413";"2025-05-06 21:09:49,338134";"Prefiero no decirlo";"2025-05-06 21:09:49,338134";"2";"1"
"414";"2025-05-06 21:09:49,558054";"Diseño Gráfico";"2025-05-06 21:09:49,558054";"3";"1"
"415";"2025-05-06 21:09:51,161198";"21";"2025-05-06 21:09:51,161198";"1";"1"
"416";"2025-05-06 21:09:51,365603";"Prefiero no decirlo";"2025-05-06 21:09:51,365603";"2";"1"
"417";"2025-05-06 21:09:51,596180";"Administración de Empresas";"2025-05-06 21:09:51,596180";"3";"1"
"418";"2025-05-06 21:09:53,205073";"18";"2025-05-06 21:09:53,205073";"1";"1"
"419";"2025-05-06 21:09:53,423499";"No binario";"2025-05-06 21:09:53,423499";"2";"1"
"420";"2025-05-06 21:09:53,636720";"Contaduría Pública";"2025-05-06 21:09:53,636720";"3";"1"
"421";"2025-05-06 21:09:55,220635";"25";"2025-05-06 21:09:55,220635";"1";"1"
"422";"2025-05-06 21:09:55,434962";"Femenino";"2025-05-06 21:09:55,434962";"2";"1"
"423";"2025-05-06 21:09:55,639182";"Contaduría Pública";"2025-05-06 21:09:55,639182";"3";"1"
"424";"2025-05-06 21:09:57,204857";"19";"2025-05-06 21:09:57,204857";"1";"1"
"425";"2025-05-06 21:09:57,419686";"Masculino";"2025-05-06 21:09:57,419686";"2";"1"
"426";"2025-05-06 21:09:57,620666";"Contaduría Pública";"2025-05-06 21:09:57,620666";"3";"1"
"427";"2025-05-06 21:09:59,190041";"23";"2025-05-06 21:09:59,190041";"1";"1"
"428";"2025-05-06 21:09:59,409138";"Masculino";"2025-05-06 21:09:59,409138";"2";"1"
"429";"2025-05-06 21:09:59,623846";"Medicina";"2025-05-06 21:09:59,623846";"3";"1"
"430";"2025-05-06 21:10:01,186334";"21";"2025-05-06 21:10:01,186334";"1";"1"
"431";"2025-05-06 21:10:01,395098";"Femenino";"2025-05-06 21:10:01,395098";"2";"1"
"432";"2025-05-06 21:10:01,616112";"Psicología";"2025-05-06 21:10:01,616112";"3";"1"
"433";"2025-05-06 21:10:03,122503";"19";"2025-05-06 21:10:03,122503";"1";"1"
"434";"2025-05-06 21:10:03,328282";"Femenino";"2025-05-06 21:10:03,328282";"2";"1"
"435";"2025-05-06 21:10:03,526368";"Administración de Empresas";"2025-05-06 21:10:03,526368";"3";"1"
"436";"2025-05-06 21:10:05,062811";"20";"2025-05-06 21:10:05,064331";"1";"1"
"437";"2025-05-06 21:10:05,267516";"Masculino";"2025-05-06 21:10:05,267516";"2";"1"
"438";"2025-05-06 21:10:05,473997";"Comunicación Social";"2025-05-06 21:10:05,473997";"3";"1"
"439";"2025-05-06 21:10:06,995872";"21";"2025-05-06 21:10:06,995872";"1";"1"
"440";"2025-05-06 21:10:07,217370";"Masculino";"2025-05-06 21:10:07,217370";"2";"1"
"441";"2025-05-06 21:10:07,432398";"Medicina";"2025-05-06 21:10:07,432398";"3";"1"
"442";"2025-05-06 21:10:08,943541";"18";"2025-05-06 21:10:08,943541";"1";"1"
"443";"2025-05-06 21:10:09,143383";"Femenino";"2025-05-06 21:10:09,143383";"2";"1"
"444";"2025-05-06 21:10:09,348560";"Psicología";"2025-05-06 21:10:09,348560";"3";"1"
"445";"2025-05-06 21:10:10,883205";"24";"2025-05-06 21:10:10,883205";"1";"1"
"446";"2025-05-06 21:10:11,090939";"Femenino";"2025-05-06 21:10:11,090939";"2";"1"
"447";"2025-05-06 21:10:11,301550";"Contaduría Pública";"2025-05-06 21:10:11,301550";"3";"1"
"448";"2025-05-06 21:10:12,830803";"19";"2025-05-06 21:10:12,830803";"1";"1"
"449";"2025-05-06 21:10:13,035044";"Masculino";"2025-05-06 21:10:13,035044";"2";"1"
"450";"2025-05-06 21:10:13,240093";"Ingeniería Industrial";"2025-05-06 21:10:13,240093";"3";"1"
"451";"2025-05-06 21:10:14,761069";"24";"2025-05-06 21:10:14,761069";"1";"1"
"452";"2025-05-06 21:10:14,964163";"Masculino";"2025-05-06 21:10:14,964163";"2";"1"
"453";"2025-05-06 21:10:15,169932";"Psicología";"2025-05-06 21:10:15,169932";"3";"1"
"454";"2025-05-06 21:10:16,700516";"24";"2025-05-06 21:10:16,700516";"1";"1"
"455";"2025-05-06 21:10:16,900822";"Masculino";"2025-05-06 21:10:16,900822";"2";"1"
"456";"2025-05-06 21:10:17,103228";"Comunicación Social";"2025-05-06 21:10:17,103228";"3";"1"
"457";"2025-05-06 21:10:18,604769";"25";"2025-05-06 21:10:18,604769";"1";"1"
"458";"2025-05-06 21:10:18,807714";"Prefiero no decirlo";"2025-05-06 21:10:18,807714";"2";"1"
"459";"2025-05-06 21:10:19,011605";"Administración de Empresas";"2025-05-06 21:10:19,011605";"3";"1"
"460";"2025-05-06 21:10:20,546858";"20";"2025-05-06 21:10:20,546858";"1";"1"
"461";"2025-05-06 21:10:20,752073";"Femenino";"2025-05-06 21:10:20,752073";"2";"1"
"462";"2025-05-06 21:10:20,959084";"Comunicación Social";"2025-05-06 21:10:20,959084";"3";"1"
"463";"2025-05-06 21:10:22,477135";"23";"2025-05-06 21:10:22,477135";"1";"1"
"464";"2025-05-06 21:10:22,679843";"Femenino";"2025-05-06 21:10:22,679843";"2";"1"
"465";"2025-05-06 21:10:22,883139";"Psicología";"2025-05-06 21:10:22,883139";"3";"1"
"466";"2025-05-06 21:10:24,402219";"21";"2025-05-06 21:10:24,402219";"1";"1"
"467";"2025-05-06 21:10:24,616864";"Masculino";"2025-05-06 21:10:24,616864";"2";"1"
"468";"2025-05-06 21:10:24,825738";"Ingeniería Electrónica";"2025-05-06 21:10:24,825738";"3";"1"
"469";"2025-05-06 21:10:26,356523";"22";"2025-05-06 21:10:26,356523";"1";"1"
"470";"2025-05-06 21:10:26,561384";"Femenino";"2025-05-06 21:10:26,561384";"2";"1"
"471";"2025-05-06 21:10:26,771311";"Ingeniería de Sistemas";"2025-05-06 21:10:26,771311";"3";"1"
"472";"2025-05-06 21:10:28,298561";"19";"2025-05-06 21:10:28,298561";"1";"1"
"473";"2025-05-06 21:10:28,502229";"Femenino";"2025-05-06 21:10:28,502229";"2";"1"
"474";"2025-05-06 21:10:28,715039";"Ingeniería de Sistemas";"2025-05-06 21:10:28,715039";"3";"1"
"475";"2025-05-06 21:10:30,231933";"24";"2025-05-06 21:10:30,231933";"1";"1"
"476";"2025-05-06 21:10:30,443469";"Masculino";"2025-05-06 21:10:30,443469";"2";"1"
"477";"2025-05-06 21:10:30,646960";"Psicología";"2025-05-06 21:10:30,646960";"3";"1"
"478";"2025-05-06 21:10:32,193427";"26";"2025-05-06 21:10:32,193427";"1";"1"
"479";"2025-05-06 21:10:32,397018";"Masculino";"2025-05-06 21:10:32,397018";"2";"1"
"480";"2025-05-06 21:10:32,605868";"Administración de Empresas";"2025-05-06 21:10:32,605868";"3";"1"
"481";"2025-05-06 21:10:34,137064";"19";"2025-05-06 21:10:34,137064";"1";"1"
"482";"2025-05-06 21:10:34,339815";"Femenino";"2025-05-06 21:10:34,339815";"2";"1"
"483";"2025-05-06 21:10:34,542379";"Administración de Empresas";"2025-05-06 21:10:34,542379";"3";"1"
"484";"2025-05-06 21:10:36,082921";"24";"2025-05-06 21:10:36,082921";"1";"1"
"485";"2025-05-06 21:10:36,291179";"Femenino";"2025-05-06 21:10:36,291179";"2";"1"
"486";"2025-05-06 21:10:36,489189";"Psicología";"2025-05-06 21:10:36,489189";"3";"1"
"487";"2025-05-06 21:10:37,996605";"19";"2025-05-06 21:10:37,996605";"1";"1"
"488";"2025-05-06 21:10:38,198819";"Prefiero no decirlo";"2025-05-06 21:10:38,198819";"2";"1"
"489";"2025-05-06 21:10:38,402936";"Ingeniería de Sistemas";"2025-05-06 21:10:38,402936";"3";"1"
"490";"2025-05-06 21:10:39,911724";"26";"2025-05-06 21:10:39,911724";"1";"1"
"491";"2025-05-06 21:10:40,112741";"Masculino";"2025-05-06 21:10:40,112741";"2";"1"
"492";"2025-05-06 21:10:40,314817";"Ingeniería Electrónica";"2025-05-06 21:10:40,314817";"3";"1"
"493";"2025-05-06 21:10:41,815101";"20";"2025-05-06 21:10:41,815101";"1";"1"
"494";"2025-05-06 21:10:42,022299";"Masculino";"2025-05-06 21:10:42,022299";"2";"1"
"495";"2025-05-06 21:10:42,236274";"Ingeniería Industrial";"2025-05-06 21:10:42,236274";"3";"1"
"496";"2025-05-06 21:10:43,761583";"21";"2025-05-06 21:10:43,761583";"1";"1"
"497";"2025-05-06 21:10:43,959258";"Femenino";"2025-05-06 21:10:43,959258";"2";"1"
"498";"2025-05-06 21:10:44,161708";"Medicina";"2025-05-06 21:10:44,161708";"3";"1"
"499";"2025-05-06 21:10:45,676801";"24";"2025-05-06 21:10:45,676801";"1";"1"
"500";"2025-05-06 21:10:45,880118";"Masculino";"2025-05-06 21:10:45,880118";"2";"1"
"501";"2025-05-06 21:10:46,082597";"Comunicación Social";"2025-05-06 21:10:46,082597";"3";"1"
"502";"2025-05-06 21:10:47,595721";"18";"2025-05-06 21:10:47,595721";"1";"1"
"503";"2025-05-06 21:10:47,796728";"Femenino";"2025-05-06 21:10:47,796728";"2";"1"
"504";"2025-05-06 21:10:48,001296";"Ingeniería de Sistemas";"2025-05-06 21:10:48,001296";"3";"1"
"505";"2025-05-06 21:10:49,535160";"20";"2025-05-06 21:10:49,535160";"1";"1"
"506";"2025-05-06 21:10:49,740646";"Masculino";"2025-05-06 21:10:49,740646";"2";"1"
"507";"2025-05-06 21:10:49,946859";"Contaduría Pública";"2025-05-06 21:10:49,946859";"3";"1"
"508";"2025-05-06 21:10:51,454349";"26";"2025-05-06 21:10:51,454349";"1";"1"
"509";"2025-05-06 21:10:51,665725";"Masculino";"2025-05-06 21:10:51,665725";"2";"1"
"510";"2025-05-06 21:10:51,866143";"Medicina";"2025-05-06 21:10:51,866143";"3";"1"
"511";"2025-05-06 21:10:53,386658";"18";"2025-05-06 21:10:53,386658";"1";"1"
"512";"2025-05-06 21:10:53,594926";"Femenino";"2025-05-06 21:10:53,594926";"2";"1"
"513";"2025-05-06 21:10:53,793129";"Psicología";"2025-05-06 21:10:53,793129";"3";"1"
"514";"2025-05-06 21:10:55,325780";"23";"2025-05-06 21:10:55,325780";"1";"1"
"515";"2025-05-06 21:10:55,529847";"Femenino";"2025-05-06 21:10:55,529847";"2";"1"
"516";"2025-05-06 21:10:55,731766";"Ingeniería Electrónica";"2025-05-06 21:10:55,731766";"3";"1"
"517";"2025-05-06 21:10:57,269880";"23";"2025-05-06 21:10:57,269880";"1";"1"
"518";"2025-05-06 21:10:57,477200";"Masculino";"2025-05-06 21:10:57,477200";"2";"1"
"519";"2025-05-06 21:10:57,682127";"Diseño Gráfico";"2025-05-06 21:10:57,682127";"3";"1"
"520";"2025-05-06 21:10:59,183595";"20";"2025-05-06 21:10:59,183595";"1";"1"
"521";"2025-05-06 21:10:59,388357";"Femenino";"2025-05-06 21:10:59,388357";"2";"1"
"522";"2025-05-06 21:10:59,597069";"Diseño Gráfico";"2025-05-06 21:10:59,597069";"3";"1"
"523";"2025-05-06 21:11:01,139060";"18";"2025-05-06 21:11:01,139060";"1";"1"
"524";"2025-05-06 21:11:01,343420";"Masculino";"2025-05-06 21:11:01,343420";"2";"1"
"525";"2025-05-06 21:11:01,548339";"Psicología";"2025-05-06 21:11:01,548339";"3";"1"
"526";"2025-05-06 21:11:03,062671";"18";"2025-05-06 21:11:03,062671";"1";"1"
"527";"2025-05-06 21:11:03,262804";"Masculino";"2025-05-06 21:11:03,262804";"2";"1"
"528";"2025-05-06 21:11:03,467083";"Diseño Gráfico";"2025-05-06 21:11:03,467083";"3";"1"
"529";"2025-05-06 21:11:04,988215";"22";"2025-05-06 21:11:04,988215";"1";"1"
"530";"2025-05-06 21:11:05,209050";"Femenino";"2025-05-06 21:11:05,209050";"2";"1"
"531";"2025-05-06 21:11:05,409501";"Psicología";"2025-05-06 21:11:05,409501";"3";"1"
